user_id,prompts_sent,average_mssd,max_mssd,average_threshold,max_threshold
9a2b19c0-393e-49cb-8c4a-467830e337eb,3,1.1419753086419753,4.0,1.2333333333333336,1.7333333333333343
9b2c56a0-9426-4656-a4f4-23ea5508e837,2,0.08666666666666666,0.6666666666666666,0.12903225806451618,0.43333333333333335
9d48014c-a3c6-4124-9a4e-c41e7185f3ed,6,0.2745098039215686,1.0,0.5827956989247312,0.6666666666666666
9f6698a0-36de-401a-9bbd-734ecc21064b,8,1.1176470588235294,3.0,1.617204301075269,1.9333333333333336
a075f33c-54e4-4493-b836-c83b39474ad3,4,1.0256410256410258,4.0,1.5544444444444447,2.5
a0b6f5ce-226a-4797-96a2-27736d539880,4,0.44949494949494945,2.0,0.8430107526881722,1.0
a1c7a140-d416-4ea1-9991-68ddab8c8090,4,0.3480392156862745,1.0,0.5827956989247312,0.8
a5ab46d0-8861-4843-bebd-8cfa953dcc62,6,0.7741935483870968,2.0,1.3075268817204304,1.6666666666666667
a6510210-30e1-40a6-b1f4-11236f448929,10,0.965686274509804,4.0,0.827956989247312,1.6666666666666667
ae1dce98-7f2e-4eb8-b5ef-c205007e1499,2,0.5637254901960784,2.5,1.1806451612903228,2.166666666666667
b7c81e19-6d61-422d-a6d2-1bb2fcc0d714,10,1.196078431372549,3.0,1.524731182795699,2.0
b8f522f8-9fa2-4b2c-b93b-7d7242df4239,9,0.8186274509803921,1.6666666666666667,0.9483870967741936,1.2666666666666668
b98114aa-9209-4fb4-9569-37cc4a2ee5f3,0,0.6875,1.0,1.0,1.0
c307adc3-cca1-4f01-b7f3-e87b51471ed6,6,2.0632183908045976,4.0,2.6580645161290324,3.400000000000002
c318182a-659b-4bbf-ace6-844aeae41c26,3,0.7150537634408601,4.0,0.9763440860215055,1.0
c6143730-4cb0-4815-83fd-73280e409dbb,0,1.0416666666666665,4.0,2.458064516129032,3.4000000000000004
c7048ff6-d663-46d2-b4a1-8ba7e62769bb,7,0.22777777777777777,1.0,0.12688172043010768,0.6666666666666666
c9fc15b7-f94a-41ff-a7c3-c70774da1e1a,7,2.3273809523809526,5.666666666666667,2.9577777777777783,4.0
cfc03952-80f1-42fb-8ace-78106ff29adb,0,0.20098039215686272,1.0,0.6236559139784947,1.0
d178086b-ff07-4511-b444-919fe1d0fbc6,11,1.3872549019607843,6.333333333333333,1.0731182795698924,1.6666666666666667
d1e1cd77-da59-448f-a437-66fcc1c87537,5,0.058823529411764705,0.3333333333333333,0.10967741935483882,0.3333333333333333
d6d13da4-f9d0-459b-9567-ca2a904a9bfd,2,0.75,2.0,1.2516129032258065,1.7333333333333334
d7e2df44-05bb-4ae1-8bbc-775f442cc9d3,1,0.19166666666666665,1.0,0.5311827956989248,0.8
d9881824-39cd-46ba-a9ca-51448ae32815,6,0.5860215053763441,2.0,0.8114942528735634,1.7333333333333334
de037246-c239-43a7-ad59-9fbb4e422818,2,0.22916666666666666,1.0,0.08000000000000007,0.40000000000000036
de7dfa9a-e788-48c5-af49-3c61b980cc72,9,1.2941176470588236,3.0,1.9225806451612906,2.6666666666666665
e2115d07-266e-47d9-ae82-8c4a62161233,4,1.4015151515151514,9.0,2.2752688172043016,3.9333333333333336
e25bc057-4ba4-4001-8397-8ed71db4deab,9,0.6568627450980392,2.0,0.981720430107527,1.6666666666666667
e86e65b3-c22b-4cef-a84e-acf888144cf6,6,2.343137254901961,6.5,3.8322580645161293,4.666666666666667
eae661a7-ba6e-4fc6-834f-d34f822c4012,3,0.2685185185185185,1.0,0.5023809523809526,1.0
eba4497f-6540-4b67-9d8e-c63f62c8f94e,0,1.7133333333333334,4.0,4.0,4.0
f5037328-4881-4646-8d17-5a6132a64e7b,8,0.9947916666666666,3.3333333333333335,1.4397849462365595,2.0
f6ddb365-3bdd-4225-9aec-440af478a96d,5,0.7638888888888888,4.0,0.7376344086021506,1.0
f903cd14-a424-425d-ae28-f93568062897,7,1.8518518518518519,4.0,2.624444444444445,4.0
f9a2b487-98a0-400a-a4c8-10cb08bc91e0,0,0.7246376811594203,2.0,1.2696969696969698,1.8000000000000003
fab06e82-7fcd-473a-9ce0-e67f049cc5b7,1,2.1785714285714284,9.0,5.008602150537635,7.4
fb7f23a3-6859-4c3d-968e-b139362aecb0,9,1.4833333333333334,4.666666666666667,2.0022222222222226,3.6666666666666665
ff6be20f-4d73-4305-bba5-8cd78f82f83f,5,0.41666666666666663,1.0,0.6408602150537634,0.6666666666666666
ffe63de2-138d-4750-9297-0a89e41c2fd4,0,0.6439393939393939,1.0,1.0,1.0
fffc25fb-69d9-4419-8a57-69fb29ca286b,8,0.47849462365591394,1.6666666666666667,0.5784946236559141,1.0
